transformer,winding,terminal,connection,kv,kva,tap,r_pct,r_neut,x_neut,max_tap,min_tap,num_taps
step_05410_g2001vh1300_1,1,n284146.2,wye,19.92,333,1,0.004725,-1,0,1.1,0.9,32
step_05410_g2001vh1300_1,2,n284146_lo.2,wye,7.62,333,1,0.004725,-1,0,1.1,0.9,32
step_05410_g2001vh1300_2,1,n284149.2,wye,19.92,333,1,0.004725,-1,0,1.1,0.9,32
step_05410_g2001vh1300_2,2,n284149_lo.2,wye,7.62,333,1,0.004725,-1,0,1.1,0.9,32
step_05410_g2001xe8200,1,n284059.3,wye,19.92,500,1,0.004050000000000001,-1,0,1.1,0.9,32
step_05410_g2001xe8200,2,n284059_lo.3,wye,7.62,500,1,0.004050000000000001,-1,0,1.1,0.9,32
step_05410_g2001xe9300,1,n284054.3,wye,19.92,500,1,0.004050000000000001,-1,0,1.1,0.9,32
step_05410_g2001xe9300,2,n284054_lo.3,wye,7.62,500,1,0.004050000000000001,-1,0,1.1,0.9,32
step_05410_g2100ci3100,1,n1386727.3,wye,19.92,1000,1,0.004075,-1,0,1.1,0.9,32
step_05410_g2100ci3100,2,n1386727_lo.3,wye,7.62,1000,1,0.004075,-1,0,1.1,0.9,32
step_05410_g2100ci5100,1,n1386726.3,wye,19.92,1000,1,0.004075,-1,0,1.1,0.9,32
step_05410_g2100ci5100,2,n1386726_lo.3,wye,7.62,1000,1,0.004075,-1,0,1.1,0.9,32
step_05410_g2100oj1900,1,n300474.2,wye,19.92,167,1,0.00395,-1,0,1.1,0.9,32
step_05410_g2100oj1900,2,n300474_lo.2,wye,7.62,167,1,0.00395,-1,0,1.1,0.9,32
step_05410_g2101al3800_1,1,n284263.1,wye,19.92,333,1,0.004725,-1,0,1.1,0.9,32
step_05410_g2101al3800_1,2,n284263_lo.1,wye,7.62,333,1,0.004725,-1,0,1.1,0.9,32
step_05410_g2101al3800_2,1,n284258.1,wye,19.92,333,1,0.004725,-1,0,1.1,0.9,32
step_05410_g2101al3800_2,2,n284258_lo.1,wye,7.62,333,1,0.004725,-1,0,1.1,0.9,32
step_05410_g2101cc3300,1,n283977.3,wye,19.92,500,1,0.005,-1,0,1.1,0.9,32
step_05410_g2101cc3300,2,n283977_lo.3,wye,7.62,500,1,0.005,-1,0,1.1,0.9,32
step_05410_g2101cd0200,1,n284017.2,wye,19.92,333,1,0.004725,-1,0,1.1,0.9,32
step_05410_g2101cd0200,2,n284017_lo.2,wye,7.62,333,1,0.004725,-1,0,1.1,0.9,32
step_05410_g2101dc0000,1,n283964.1,wye,19.92,500,1,0.005,-1,0,1.1,0.9,32
step_05410_g2101dc0000,2,n283964_lo.1,wye,7.62,500,1,0.005,-1,0,1.1,0.9,32
step_05410_g2101fb2700,1,n292574.3,wye,19.92,500,1,0.004050000000000001,-1,0,1.1,0.9,32
step_05410_g2101fb2700,2,n292574_lo.3,wye,7.62,500,1,0.004050000000000001,-1,0,1.1,0.9,32
step_05410_g2101fb2701,1,n292573.1,wye,19.92,500,1,0.004050000000000001,-1,0,1.1,0.9,32
step_05410_g2101fb2701,2,n292573_lo.1,wye,7.62,500,1,0.004050000000000001,-1,0,1.1,0.9,32
05410_g2000ff4400,1,n283602.1,wye,19.9185842870421,10,1,0.006999999999999999,-1,0,1.1,0.9,32
05410_g2000ff4400,2,g2000ff4400_n283602_sec.1,wye,0.24,10,1,0.006999999999999999,-1,0,1.1,0.9,32
05410_g2000rn2800,1,n274196.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000rn2800,2,g2000rn2800_n274196_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000ro4500,1,n274220.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000ro4500,2,g2000ro4500_n274220_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000sk5500,1,n274137.2,wye,19.9185842870421,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000sk5500,2,g2000sk5500_n274137_sec.2,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000sk7800,1,n274150.2,wye,19.9185842870421,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000sk7800,2,g2000sk7800_n274150_sec.2,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000sn2500,1,n274191.3,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000sn2500,2,g2000sn2500_n274191_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000sn8400,1,n274183.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000sn8400,2,g2000sn8400_n274183_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000sn8800,1,n274200.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000sn8800,2,g2000sn8800_n274200_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000so1800,1,n274227.3,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000so1800,2,g2000so1800_n274227_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000so2200,1,n274207.3,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000so2200,2,g2000so2200_n274207_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000so9400,1,n274214.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000so9400,2,g2000so9400_n274214_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000so9800,1,n274224.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000so9800,2,g2000so9800_n274224_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000tj2700,1,n274103.3,wye,19.9185842870421,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000tj2700,2,g2000tj2700_n274103_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000tl1200,1,n283789.2,wye,19.9185842870421,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000tl1200,2,g2000tl1200_n283789_sec.2,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000tl5600,1,n283806.2,wye,19.9185842870421,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000tl5600,2,g2000tl5600_n283806_sec.2,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000tn4400,1,n283873.3,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000tn4400,2,g2000tn4400_n283873_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000uh9400,1,n283633.3,wye,19.9185842870421,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000uh9400,2,g2000uh9400_n283633_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000uh9800,1,n283647.3,wye,19.9185842870421,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000uh9800,2,g2000uh9800_n283647_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000ui3100,1,n283702.3,wye,19.9185842870421,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000ui3100,2,g2000ui3100_n283702_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000ui5400,1,n283699.3,wye,19.9185842870421,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000ui5400,2,g2000ui5400_n283699_sec.3,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000ui6400,1,n283679.3,wye,19.9185842870421,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000ui6400,2,g2000ui6400_n283679_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000uj0800,1,n283722.3,wye,19.9185842870421,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000uj0800,2,g2000uj0800_n283722_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000uj3600,1,n283731.2,wye,19.9185842870421,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000uj3600,2,g2000uj3600_n283731_sec.2,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000uj6500,1,n283747.2,wye,19.9185842870421,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000uj6500,2,g2000uj6500_n283747_sec.2,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000uk1100,1,n283753.3,wye,19.9185842870421,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000uk1100,2,g2000uk1100_n283753_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000ul1900,1,n283810.2,wye,19.9185842870421,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000ul1900,2,g2000ul1900_n283810_sec.2,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000ul3200,1,n283772.2,wye,19.9185842870421,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000ul3200,2,g2000ul3200_n283772_sec.2,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000ul7700,1,n283791.2,wye,19.9185842870421,50,1,0.00567,-1,0,1.1,0.9,32
05410_g2000ul7700,2,g2000ul7700_n283791_sec.2,wye,0.24,50,1,0.00567,-1,0,1.1,0.9,32
05410_g2000um7300,1,n283821.2,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000um7300,2,g2000um7300_n283821_sec.2,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000uo1100,1,n283873.3,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000uo1100,2,g2000uo1100_n283873_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000vb6800,1,n283880.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000vb6800,2,g2000vb6800_n283880_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000vh4000,1,n283609.2,wye,19.9185842870421,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000vh4000,2,g2000vh4000_n283609_sec.2,wye,0.24,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000vh9100,1,n283615.3,wye,19.9185842870421,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000vh9100,2,g2000vh9100_n283615_sec.3,wye,0.24,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000vh9500,1,n283675.2,wye,19.9185842870421,167,1,0.004167664670658685,-1,0,1.1,0.9,32
05410_g2000vh9500,2,g2000vh9500_n283675_sec.2,wye,0.24,167,1,0.004167664670658685,-1,0,1.1,0.9,32
05410_g2000vi6200,1,n283684.2,wye,19.9185842870421,167,1,0.004167664670658685,-1,0,1.1,0.9,32
05410_g2000vi6200,2,g2000vi6200_n283684_sec.2,wye,0.24,167,1,0.004167664670658685,-1,0,1.1,0.9,32
05410_g2000vj0200,1,n283716.2,wye,19.9185842870421,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000vj0200,2,g2000vj0200_n283716_sec.2,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000vl8700,1,n283799.3,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000vl8700,2,g2000vl8700_n283799_sec.3,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000vm1500,1,n283827.2,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000vm1500,2,g2000vm1500_n283827_sec.2,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000vm6800,1,n283833.2,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000vm6800,2,g2000vm6800_n283833_sec.2,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000vo8200,1,n1309805.3,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000vo8200,2,g2000vo8200_n1309805_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000wh5900,1,n283675.2,wye,19.9185842870421,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000wh5900,2,g2000wh5900_n283675_sec.2,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000wi4400,1,n283710.2,wye,19.9185842870421,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000wi4400,2,g2000wi4400_n283710_sec.2,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000wk0800,1,n283765.2,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wk0800,2,g2000wk0800_n283765_sec.2,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wk8200,1,n283746.2,wye,19.9185842870421,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000wk8200,2,g2000wk8200_n283746_sec.2,wye,0.24,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000wl3500,1,n283799.3,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wl3500,2,g2000wl3500_n283799_sec.3,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wl4100,1,n283765.2,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wl4100,2,g2000wl4100_n283765_sec.2,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wl9300,1,n283779.2,wye,19.9185842870421,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000wl9300,2,g2000wl9300_n283779_sec.2,wye,0.24,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000wm0100,1,n283809.3,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wm0100,2,g2000wm0100_n283809_sec.3,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wm3200,1,n283819.3,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wm3200,2,g2000wm3200_n283819_sec.3,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wm6400,1,n283824.3,wye,19.9185842870421,37.5,1,0.006059999999999999,-1,0,1.1,0.9,32
05410_g2000wm6400,2,g2000wm6400_n283824_sec.3,wye,0.24,37.5,1,0.006059999999999999,-1,0,1.1,0.9,32
05410_g2000wn0100,1,n283840.2,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wn0100,2,g2000wn0100_n283840_sec.2,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wn3300,1,n283848.2,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wn3300,2,g2000wn3300_n283848_sec.2,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000wo2300,1,n283902.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000wo2300,2,g2000wo2300_n283902_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000wo8800,1,n283892.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000wo8800,2,g2000wo8800_n283892_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000xe9500,1,n283544.3,wye,7.62102355330306,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000xe9500,2,g2000xe9500_n283544_sec.3,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000xf7700,1,n283582.3,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000xf7700,2,g2000xf7700_n283582_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000xg5800,1,n283612.3,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000xg5800,2,g2000xg5800_n283612_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000xh0500,1,n283607.3,wye,19.9185842870421,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000xh0500,2,g2000xh0500_n283607_sec.3,wye,0.24,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000xh4000,1,n283639.3,wye,19.9185842870421,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000xh4000,2,g2000xh4000_n283639_sec.3,wye,0.24,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000xh4800,1,n283608.2,wye,19.9185842870421,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000xh4800,2,g2000xh4800_n283608_sec.2,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000xh7500,1,n283636.3,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000xh7500,2,g2000xh7500_n283636_sec.3,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2000xj7800,1,n283732.2,wye,19.9185842870421,50,1,0.00567,-1,0,1.1,0.9,32
05410_g2000xj7800,2,g2000xj7800_n283732_sec.2,wye,0.24,50,1,0.00567,-1,0,1.1,0.9,32
05410_g2000xj9800,1,n283726.2,wye,19.9185842870421,50,1,0.00567,-1,0,1.1,0.9,32
05410_g2000xj9800,2,g2000xj9800_n283726_sec.2,wye,0.24,50,1,0.00567,-1,0,1.1,0.9,32
05410_g2000xk5800,1,n283764.3,wye,19.9185842870421,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000xk5800,2,g2000xk5800_n283764_sec.3,wye,0.24,15,1,0.00746666666666665,-1,0,1.1,0.9,32
05410_g2000xl0100,1,n283777.1,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xl0100,2,g2000xl0100_n283777_sec.1,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xl0800,1,n283812.1,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xl0800,2,g2000xl0800_n283812_sec.1,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xl1500,1,n283787.1,wye,19.9185842870421,50,1,0.00567,-1,0,1.1,0.9,32
05410_g2000xl1500,2,g2000xl1500_n283787_sec.1,wye,0.24,50,1,0.00567,-1,0,1.1,0.9,32
05410_g2000xl6500,1,n283764.1,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xl6500,2,g2000xl6500_n283764_sec.1,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xl8000,1,n283769.1,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xl8000,2,g2000xl8000_n283769_sec.1,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xl9500,1,n283792.1,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xl9500,2,g2000xl9500_n283792_sec.1,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xm1800,1,n283834.3,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xm1800,2,g2000xm1800_n283834_sec.3,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xn2900,1,n283859.3,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xn2900,2,g2000xn2900_n283859_sec.3,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xn3600,1,n283894.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000xn3600,2,g2000xn3600_n283894_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000xn7400,1,n283885.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000xn7400,2,g2000xn7400_n283885_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000xn9200,1,n283851.3,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xn9200,2,g2000xn9200_n283851_sec.3,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xn9500,1,n283851.3,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xn9500,2,g2000xn9500_n283851_sec.3,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000xo7000,1,n283918.3,wye,7.62102355330306,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000xo7000,2,g2000xo7000_n283918_sec.3,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2000xp1100,1,n283893.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000xp1100,2,g2000xp1100_n283893_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000ye2100,1,n283532.3,wye,7.62102355330306,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000ye2100,2,g2000ye2100_n283532_sec.3,wye,0.24,25,1,0.00633,-1,0,1.1,0.9,32
05410_g2000yi1900,1,n283701.1,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000yi1900,2,g2000yi1900_n283701_sec.1,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000yi2500,1,n283673.3,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000yi2500,2,g2000yi2500_n283673_sec.3,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000ym2700,1,n283830.1,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000ym2700,2,g2000ym2700_n283830_sec.1,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000ym7400,1,n283825.1,wye,19.9185842870421,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2000ym7400,2,g2000ym7400_n283825_sec.1,wye,0.24,25,1,0.00658,-1,0,1.1,0.9,32
05410_g2001qi3100,1,n274419.2,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001qi3100,2,g2001qi3100_n274419_sec.2,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001qj8800,1,n274458.2,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001qj8800,2,g2001qj8800_n274458_sec.2,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001qn1400,1,n274536.2,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001qn1400,2,g2001qn1400_n274536_sec.2,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001qn1600,1,n274550.2,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001qn1600,2,g2001qn1600_n274550_sec.2,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001qn7500,1,n274552.2,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001qn7500,2,g2001qn7500_n274552_sec.2,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001qo2100,1,n274563.2,wye,7.62102355330306,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2001qo2100,2,g2001qo2100_n274563_sec.2,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2001rb7800,1,n274248.3,wye,19.9185842870421,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2001rb7800,2,g2001rb7800_n274248_sec.3,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2001rg8800,1,n274396.2,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001rg8800,2,g2001rg8800_n274396_sec.2,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001rh0400,1,n274403.2,wye,7.62102355330306,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2001rh0400,2,g2001rh0400_n274403_sec.2,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2001rh4100,1,n274394.2,wye,7.62102355330306,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2001rh4100,2,g2001rh4100_n274394_sec.2,wye,0.24,100,1,0.006787499999999999,-1,0,1.1,0.9,32
05410_g2001ri6300,1,n1347089.1,wye,7.62102355330306,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001ri6300,2,g2001ri6300_n1347089_sec.1,wye,0.24,50,1,0.004385,-1,0,1.1,0.9,32
05410_g2001rj3400,1,n274458.2,wye,7.62102355330306,100,1,0.006787499999999999,-1,0,1.1,0.9,32
